ID,Longitude,Latitude,Temperature,Time,elevation
46723,10.1731452,46.6714492,15,2021-05-20T18:00:37Z,2023
46723,10.1731475,46.6714495,15,2021-05-20T18:00:37Z,2023
46723,10.1720923,46.672141,13,2021-05-20T22:00:37Z,1968
46723,10.1720923,46.672141,13,2021-05-20T22:00:37Z,1968
46723,10.1720818,46.6721424,13,2021-05-20T22:00:37Z,1968
46723,10.1722335,46.6721274,14,2021-05-21T02:00:37Z,1992
46723,10.1722335,46.6721274,14,2021-05-21T02:00:37Z,1992
46723,10.1722335,46.6721212,14,2021-05-21T02:00:37Z,1992
46723,10.1733773,46.6697086,20,2021-05-21T06:01:30Z,1959
46723,10.1733796,46.669715,20,2021-05-21T06:01:30Z,1959
46723,10.1733773,46.6697086,20,2021-05-21T06:01:30Z,1959
46723,10.1737028,46.6695303,21,2021-05-21T10:00:37Z,1966
46723,10.1737028,46.6695303,21,2021-05-21T10:00:37Z,1966
46723,10.1737028,46.6695303,21,2021-05-21T10:00:37Z,1966
46723,10.1726727,46.6702361,17,2021-05-21T14:00:37Z,1958
46723,10.1726727,46.6702361,17,2021-05-21T14:00:37Z,1958
46723,10.1726727,46.6702361,17,2021-05-21T14:00:37Z,1958
46723,10.1720726,46.6720426,14,2021-05-21T18:00:37Z,1968
46723,10.1720831,46.672035,14,2021-05-21T18:00:37Z,1968
46723,10.1720831,46.672035,14,2021-05-21T18:00:37Z,1968
46723,10.1720986,46.6718685,15,2021-05-21T22:00:37Z,1968
46723,10.1721009,46.6718749,15,2021-05-21T22:00:37Z,1968
46723,10.1720986,46.6718685,15,2021-05-21T22:00:37Z,1968
46723,10.1727023,46.6718863,12,2021-05-22T02:00:37Z,2016
46723,10.1727023,46.6718863,12,2021-05-22T02:00:37Z,2016
46723,10.1727023,46.6718863,12,2021-05-22T02:00:37Z,2016
46723,10.1729322,46.670312,21,2021-05-22T06:00:37Z,1968
46723,10.1729345,46.6703123,21,2021-05-22T06:00:37Z,1968
46723,10.1729322,46.670312,21,2021-05-22T06:00:37Z,1968
46723,10.1709645,46.6707717,33,2021-05-22T10:00:54Z,1913
46723,10.1709668,46.670772,33,2021-05-22T10:00:54Z,1913
46723,10.1709645,46.6707717,33,2021-05-22T10:00:54Z,1913
46723,10.1735478,46.6698508,19,2021-05-22T14:01:06Z,1966
46723,10.1735478,46.6698508,19,2021-05-22T14:01:06Z,1966
46723,10.1735478,46.6698508,19,2021-05-22T14:01:06Z,1966
46723,10.172096,46.672003,16,2021-05-22T18:00:37Z,1968
46723,10.172096,46.672003,16,2021-05-22T18:00:37Z,1968
46723,10.1720983,46.6720033,16,2021-05-22T18:00:37Z,1968
46723,10.172123,46.6720229,12,2021-05-22T22:00:37Z,1968
46723,10.1721102,46.6720241,12,2021-05-22T22:00:37Z,1968
46723,10.172123,46.6720229,12,2021-05-22T22:00:37Z,1968
46723,10.1721939,46.6720726,10,2021-05-23T02:01:30Z,1992
46723,10.1722044,46.6720711,10,2021-05-23T02:01:30Z,1992
46723,10.1722044,46.6720711,10,2021-05-23T02:01:30Z,1992
46723,10.1709699,46.6722253,17,2021-05-23T06:00:37Z,1929
46723,10.170967600000001,46.6722188,17,2021-05-23T06:00:37Z,1915
46723,10.170967600000001,46.6722188,17,2021-05-23T06:00:37Z,1915
46723,10.1740951,46.6697238,30,2021-05-23T10:00:37Z,1966
46723,10.1740928,46.6697235,30,2021-05-23T10:00:37Z,1966
46723,10.1740928,46.6697235,30,2021-05-23T10:00:37Z,1966
46723,10.1701079,46.6742518,22,2021-05-23T14:01:09Z,1933
46723,10.1701207,46.6742568,22,2021-05-23T14:01:09Z,1933
46723,10.1701207,46.6742568,22,2021-05-23T14:01:09Z,1933
46723,10.1707848,46.6741962,13,2021-05-23T18:00:39Z,1984
46723,10.1707848,46.6741962,13,2021-05-23T18:00:39Z,1984
46723,10.170772,46.6741912,13,2021-05-23T18:00:39Z,1984
46723,10.1714154,46.6723447,13,2021-05-23T22:00:39Z,1958
46723,10.1714025,46.6723459,13,2021-05-23T22:00:39Z,1958
46723,10.1714154,46.6723447,13,2021-05-23T22:00:39Z,1958
46723,10.1722308,46.6724101,12,2021-05-24T02:00:39Z,2007
46723,10.1722308,46.6724101,12,2021-05-24T02:00:39Z,2007
46723,10.1722308,46.6724101,12,2021-05-24T02:00:39Z,2007
46723,10.1717659,46.6725511,19,2021-05-24T06:01:08Z,1984
46723,10.1717659,46.6725511,19,2021-05-24T06:01:08Z,1984
46723,10.1717553,46.6725525,19,2021-05-24T06:01:08Z,1984
46723,10.1717553,46.6725525,16,2021-05-24T10:01:39Z,1984
46723,10.1717553,46.6725525,16,2021-05-24T10:01:39Z,1984
46723,10.1717553,46.6725525,16,2021-05-24T10:01:39Z,1984
46723,10.174866,46.6650613,13,2021-05-24T14:00:39Z,1864
46723,10.174866,46.6650613,13,2021-05-24T14:00:39Z,1864
46723,10.174866,46.6650613,13,2021-05-24T14:00:39Z,1864
46723,10.1736946,46.6683224,13,2021-05-24T18:00:39Z,1947
46723,10.1736817,46.6683236,13,2021-05-24T18:00:39Z,1947
46723,10.1736946,46.6683224,13,2021-05-24T18:00:39Z,1947
46723,10.1726107,46.6720133,16,2021-05-24T22:00:39Z,1992
46723,10.1726107,46.6720133,16,2021-05-24T22:00:39Z,1992
46723,10.1726107,46.6720133,16,2021-05-24T22:00:39Z,1992
46723,10.1720149,46.6720977,12,2021-05-25T02:00:39Z,1968
46723,10.1720149,46.6720977,12,2021-05-25T02:00:39Z,1968
46723,10.172002,46.6720927,12,2021-05-25T02:00:39Z,1968
46723,10.1723228,46.6721051,15,2021-05-25T06:01:02Z,1992
46723,10.1723228,46.6721051,15,2021-05-25T06:01:02Z,1992
46723,10.1723251,46.6721054,15,2021-05-25T06:01:02Z,1992
46723,10.1740305,46.6699138,24,2021-05-25T10:00:39Z,1975
46723,10.1740305,46.6699138,24,2021-05-25T10:00:39Z,1975
46723,10.1740199,46.6699214,24,2021-05-25T10:00:39Z,1975
46723,10.170069,46.6737298,20,2021-05-25T14:00:39Z,1922
46723,10.170069,46.6737237,20,2021-05-25T14:00:39Z,1922
46723,10.170069,46.6737298,20,2021-05-25T14:00:39Z,1922
46723,10.1709696,46.6718356,12,2021-05-25T18:00:39Z,1915
46723,10.1709568,46.6718306,12,2021-05-25T18:00:39Z,1915
46723,10.1709696,46.6718356,12,2021-05-25T18:00:39Z,1915
46723,10.1717293,46.6720232,9,2021-05-25T22:00:39Z,1968
46723,10.1717164,46.6720243,9,2021-05-25T22:00:39Z,1968
46723,10.1717293,46.6720232,9,2021-05-25T22:00:39Z,1968
46723,10.1722301,46.6727291,8,2021-05-26T02:00:37Z,2023
46723,10.1722301,46.6727291,8,2021-05-26T02:00:37Z,2023
46723,10.1722301,46.6727291,8,2021-05-26T02:00:37Z,2023
46723,10.1707101,46.6730124,13,2021-05-26T06:00:58Z,1948
46723,10.1706995,46.6730138,13,2021-05-26T06:00:58Z,1948
46723,10.1707101,46.6730124,13,2021-05-26T06:00:58Z,1948
46723,10.171343,46.6709514,27,2021-05-26T10:01:38Z,1931
46723,10.1713453,46.6709516,27,2021-05-26T10:01:38Z,1931
46723,10.171343,46.6709514,27,2021-05-26T10:01:38Z,1931
46723,10.1710762,46.6709663,24,2021-05-26T14:01:02Z,1913
46723,10.1710868,46.6709649,24,2021-05-26T14:01:02Z,1913
46723,10.1710868,46.6709649,24,2021-05-26T14:01:02Z,1913
46723,10.1710184,46.6718606,19,2021-05-26T18:00:39Z,1915
46723,10.1710056,46.6718556,19,2021-05-26T18:00:39Z,1915
46723,10.1710184,46.6718606,19,2021-05-26T18:00:39Z,1915
46723,10.1711698,46.67182,16,2021-05-26T22:01:08Z,1915
46723,10.1711803,46.6718124,16,2021-05-26T22:01:08Z,1915
46723,10.1711803,46.6718124,16,2021-05-26T22:01:08Z,1915
46723,10.1715648,46.6720579,14,2021-05-27T02:01:08Z,1942
46723,10.1715753,46.6720503,14,2021-05-27T02:01:08Z,1942
46723,10.1715753,46.6720503,14,2021-05-27T02:01:08Z,1942
46723,10.1719934,46.672871,17,2021-05-27T06:02:39Z,2001
46723,10.1719934,46.6728772,17,2021-05-27T06:02:39Z,2001
46723,10.1719934,46.6728772,17,2021-05-27T06:02:39Z,2001
46723,10.1731891,46.6704299,18,2021-05-27T10:01:56Z,1979
46723,10.1731891,46.6704299,18,2021-05-27T10:01:56Z,1979
46723,10.1731891,46.6704299,18,2021-05-27T10:01:56Z,1979
46723,10.1740298,46.6697021,18,2021-05-27T14:00:39Z,1966
46723,10.1740404,46.6697007,18,2021-05-27T14:00:39Z,1966
46723,10.1740404,46.6697007,18,2021-05-27T14:00:39Z,1966
46723,10.1717214,46.6721739,13,2021-05-27T18:00:39Z,1968
46723,10.1717214,46.6721739,13,2021-05-27T18:00:39Z,1968
46723,10.1717237,46.6721803,13,2021-05-27T18:00:39Z,1968
46723,10.1718028,46.6721049,13,2021-05-27T22:00:39Z,1968
46723,10.1718028,46.6721049,13,2021-05-27T22:00:39Z,1968
46723,10.1718028,46.6721049,13,2021-05-27T22:00:39Z,1968
46723,10.1720178,46.6724207,9,2021-05-28T02:01:08Z,1984
46723,10.1720155,46.6724142,9,2021-05-28T02:01:08Z,1984
46723,10.1720155,46.6724142,9,2021-05-28T02:01:08Z,1984
46723,10.1722078,46.6711608,15,2021-05-28T06:01:02Z,1967
46723,10.1722055,46.6711544,15,2021-05-28T06:01:02Z,1967
46723,10.1722055,46.6711544,15,2021-05-28T06:01:02Z,1967
46723,10.1742441,46.6700161,30,2021-05-28T10:00:39Z,1983
46723,10.1742547,46.6700147,30,2021-05-28T10:00:39Z,1983
46723,10.1742547,46.6700147,30,2021-05-28T10:00:39Z,1983
46723,10.1722206,46.6722705,25,2021-05-28T14:01:34Z,2007
46723,10.1722077,46.6722716,25,2021-05-28T14:01:34Z,2007
46723,10.1722206,46.6722705,25,2021-05-28T14:01:34Z,2007
46723,10.1719453,46.6718851,17,2021-05-28T18:00:39Z,1968
46723,10.1719347,46.6718927,17,2021-05-28T18:00:39Z,1968
46723,10.1719453,46.6718851,17,2021-05-28T18:00:39Z,1968
46723,10.1718174,46.6720836,16,2021-05-28T22:00:39Z,1968
46723,10.1718302,46.6720825,16,2021-05-28T22:00:39Z,1968
46723,10.1718302,46.6720825,16,2021-05-28T22:00:39Z,1968
46723,10.1723307,46.6727998,11,2021-05-29T02:00:56Z,2023
46723,10.1723307,46.6727998,11,2021-05-29T02:00:56Z,2023
46723,10.172333,46.6728063,11,2021-05-29T02:00:56Z,2023
46723,10.1719463,46.6709066,23,2021-05-29T06:00:39Z,1949
46723,10.1719487,46.6709069,23,2021-05-29T06:00:39Z,1949
46723,10.1719463,46.6709066,23,2021-05-29T06:00:39Z,1949
46723,10.1736975,46.6698735,32,2021-05-29T10:01:09Z,1975
46723,10.1736975,46.6698735,32,2021-05-29T10:01:09Z,1975
46723,10.1736975,46.6698735,32,2021-05-29T10:01:09Z,1975
46723,10.1728969,46.6702938,25,2021-05-29T14:00:39Z,1968
46723,10.1729075,46.6702924,25,2021-05-29T14:00:39Z,1968
46723,10.1729075,46.6702924,25,2021-05-29T14:00:39Z,1968
46723,10.1711282,46.6728642,18,2021-05-29T18:00:39Z,1948
46723,10.1711282,46.6728642,18,2021-05-29T18:00:39Z,1948
46723,10.1711282,46.6728642,18,2021-05-29T18:00:39Z,1948
46723,10.1716251,46.672183,14,2021-05-29T22:01:08Z,1942
46723,10.1716251,46.672183,14,2021-05-29T22:01:08Z,1942
46723,10.1716274,46.6721833,14,2021-05-29T22:01:08Z,1942
46723,10.1722394,46.6721254,11,2021-05-30T02:01:08Z,1992
46723,10.1722288,46.672133,11,2021-05-30T02:01:08Z,1992
46723,10.1722394,46.6721254,11,2021-05-30T02:01:08Z,1992
46723,10.1724511,46.6723703,14,2021-05-30T06:01:08Z,2007
46723,10.1724488,46.6723639,14,2021-05-30T06:01:08Z,2007
46723,10.1724488,46.6723639,14,2021-05-30T06:01:08Z,2007
46723,10.1741568,46.6698711,33,2021-05-30T10:00:39Z,1983
46723,10.1741568,46.6698711,33,2021-05-30T10:00:39Z,1983
46723,10.1741439,46.6698723,33,2021-05-30T10:00:39Z,1983
46723,10.172091,46.6725138,22,2021-05-30T14:01:08Z,1984
46723,10.172091,46.6725138,22,2021-05-30T14:01:08Z,1984
46723,10.1720804,46.6725214,22,2021-05-30T14:01:08Z,1984
46723,10.1720109,46.6724199,16,2021-05-30T18:00:39Z,1984
46723,10.1720109,46.6724199,16,2021-05-30T18:00:39Z,1984
46723,10.1720132,46.6724201,16,2021-05-30T18:00:39Z,1984
46723,10.1717775,46.6721328,13,2021-05-30T22:00:39Z,1968
46723,10.1717798,46.6721392,13,2021-05-30T22:00:39Z,1968
46723,10.1717775,46.6721328,13,2021-05-30T22:00:39Z,1968
46723,10.1723139,46.672901,7,2021-05-31T02:00:39Z,2023
46723,10.1723267,46.6729061,7,2021-05-31T02:00:39Z,2023
46723,10.1723267,46.6729061,7,2021-05-31T02:00:39Z,2023
46723,10.1717006,46.6725726,13,2021-05-31T06:00:39Z,1984
46723,10.1716901,46.6725802,13,2021-05-31T06:00:39Z,1984
46723,10.1717006,46.6725726,13,2021-05-31T06:00:39Z,1984
46723,10.1739639,46.6704747,31,2021-05-31T10:01:08Z,1992
46723,10.1739639,46.6704747,31,2021-05-31T10:01:08Z,1992
46723,10.1739533,46.6704761,31,2021-05-31T10:01:08Z,1992
46723,10.1736401,46.6698739,24,2021-05-31T14:00:39Z,1975
46723,10.1736296,46.6698815,24,2021-05-31T14:00:39Z,1975
46723,10.1736401,46.6698739,24,2021-05-31T14:00:39Z,1975
46723,10.1721378,46.672126,17,2021-05-31T18:01:08Z,1968
46723,10.1721378,46.672126,17,2021-05-31T18:01:08Z,1968
46723,10.1721378,46.672126,17,2021-05-31T18:01:08Z,1968
46723,10.17222,46.6720465,14,2021-05-31T22:00:39Z,1992
46723,10.17222,46.6720465,14,2021-05-31T22:00:39Z,1992
46723,10.1722223,46.6720529,14,2021-05-31T22:00:39Z,1992
46723,10.171969,46.6724573,12,2021-06-01T02:00:39Z,1984
46723,10.171969,46.6724573,12,2021-06-01T02:00:39Z,1984
46723,10.171969,46.6724573,12,2021-06-01T02:00:39Z,1984
46723,10.1727347,46.670767,17,2021-06-01T06:01:02Z,1982
46723,10.1727324,46.6707667,17,2021-06-01T06:01:02Z,1982
46723,10.1727324,46.6707667,17,2021-06-01T06:01:02Z,1982
46723,10.1735827,46.6698866,31,2021-06-01T10:01:08Z,1966
46723,10.1735933,46.6698852,31,2021-06-01T10:01:08Z,1966
46723,10.1735933,46.6698852,31,2021-06-01T10:01:08Z,1966
46723,10.1737186,46.6704384,25,2021-06-01T14:01:02Z,1992
46723,10.1737186,46.6704384,25,2021-06-01T14:01:02Z,1992
46723,10.173708,46.670446,25,2021-06-01T14:01:02Z,1992
46723,10.1707546,46.6729515,19,2021-06-01T18:01:27Z,1948
46723,10.1707417,46.6729464,19,2021-06-01T18:01:27Z,1948
46723,10.1707546,46.6729515,19,2021-06-01T18:01:27Z,1948
46723,10.171518,46.6720445,16,2021-06-01T22:00:39Z,1942
46723,10.171518,46.6720445,16,2021-06-01T22:00:39Z,1942
46723,10.171518,46.6720384,16,2021-06-01T22:00:39Z,1942
46723,10.1708739,46.6729018,14,2021-06-02T02:00:39Z,1948
46723,10.1708739,46.6729018,14,2021-06-02T02:00:39Z,1948
46723,10.1708611,46.6728968,14,2021-06-02T02:00:39Z,1948
46723,10.1708784,46.6705872,24,2021-06-02T06:00:39Z,1920
46723,10.1708761,46.670586900000004,24,2021-06-02T06:00:39Z,1920
46723,10.1708761,46.670586900000004,24,2021-06-02T06:00:39Z,1920
46723,10.1720251,46.6717683,23,2021-06-02T10:02:32Z,1968
46723,10.1720251,46.6717683,23,2021-06-02T10:02:32Z,1968
46723,10.1720145,46.6717697,23,2021-06-02T10:02:32Z,1968
46723,10.1708869,46.6718762,21,2021-06-02T14:00:39Z,1915
46723,10.1708869,46.6718701,21,2021-06-02T14:00:39Z,1915
46723,10.1708869,46.6718762,21,2021-06-02T14:00:39Z,1915
46723,10.1709067,46.671123,17,2021-06-02T18:00:39Z,1913
46723,10.1708962,46.6711306,17,2021-06-02T18:00:39Z,1913
46723,10.1709067,46.671123,17,2021-06-02T18:00:39Z,1913
46723,10.1715575,46.6720253,15,2021-06-02T22:00:39Z,1942
46723,10.1715552,46.6720251,15,2021-06-02T22:00:39Z,1942
46723,10.1715552,46.6720251,15,2021-06-02T22:00:39Z,1942
46723,10.1712376,46.6729906,12,2021-06-03T02:01:02Z,1976
46723,10.1712376,46.6729906,12,2021-06-03T02:01:02Z,1976
46723,10.1712376,46.6729845,12,2021-06-03T02:01:02Z,1976
46723,10.1731281,46.6705375,20,2021-06-03T06:01:08Z,1968
46723,10.1731304,46.6705377,20,2021-06-03T06:01:08Z,1968
46723,10.1731281,46.6705375,20,2021-06-03T06:01:08Z,1968
46723,10.1735593,46.6699879,27,2021-06-03T10:00:39Z,1966
46723,10.1735616,46.6699882,27,2021-06-03T10:00:39Z,1966
46723,10.1735593,46.6699879,27,2021-06-03T10:00:39Z,1966
46723,10.1720759,46.6721012,24,2021-06-03T14:01:07Z,1968
46723,10.1720759,46.6721012,24,2021-06-03T14:01:07Z,1968
46723,10.1720653,46.6721088,24,2021-06-03T14:01:07Z,1968
46723,10.171272,46.6716916,15,2021-06-03T18:00:37Z,1934
46723,10.171272,46.6716916,15,2021-06-03T18:00:37Z,1934
46723,10.1712615,46.671693,15,2021-06-03T18:00:37Z,1934
46723,10.1707986,46.671136,17,2021-06-03T22:00:37Z,1913
46723,10.170788,46.6711375,17,2021-06-03T22:00:37Z,1913
46723,10.1707986,46.671136,17,2021-06-03T22:00:37Z,1913
46723,10.1697411,46.6752716,13,2021-06-04T02:00:37Z,1952
46723,10.1697411,46.6752716,13,2021-06-04T02:00:37Z,1952
46723,10.1697411,46.6752655,13,2021-06-04T02:00:37Z,1952
46723,10.1699641,46.6706224,22,2021-06-04T06:02:06Z,1897
46723,10.1699641,46.6706224,22,2021-06-04T06:02:06Z,1897
46723,10.1699664,46.6706226,22,2021-06-04T06:02:06Z,1897
46723,10.1709381,46.6705562,27,2021-06-04T10:01:36Z,1920
46723,10.1709252,46.6705574,27,2021-06-04T10:01:36Z,1920
46723,10.1709381,46.6705562,27,2021-06-04T10:01:36Z,1920
46723,10.1704232,46.6730885,25,2021-06-04T14:00:37Z,1918
46723,10.1704232,46.6730885,25,2021-06-04T14:00:37Z,1918
46723,10.1704232,46.6730823,25,2021-06-04T14:00:37Z,1918
46723,10.171043,46.6702131,18,2021-06-04T18:00:37Z,1922
46723,10.1710453,46.6702134,18,2021-06-04T18:00:37Z,1922
46723,10.171043,46.6702131,18,2021-06-04T18:00:37Z,1922
46723,10.1706255,46.6707395,17,2021-06-04T22:00:37Z,1908
46723,10.1706278,46.6707398,17,2021-06-04T22:00:37Z,1908
46723,10.1706255,46.6707395,17,2021-06-04T22:00:37Z,1908
46723,10.1704333,46.6709623,16,2021-06-05T02:01:02Z,1898
46723,10.1704438,46.6709548,16,2021-06-05T02:01:02Z,1898
46723,10.1704438,46.6709548,16,2021-06-05T02:01:02Z,1898
46723,10.1713192,46.6710579,22,2021-06-05T06:01:06Z,1931
46723,10.1713192,46.6710579,22,2021-06-05T06:01:06Z,1931
46723,10.1713215,46.6710582,22,2021-06-05T06:01:06Z,1931
46723,10.1703377,46.6745041,24,2021-06-05T10:00:54Z,1958
46723,10.1703377,46.6745041,24,2021-06-05T10:00:54Z,1958
46723,10.1703248,46.6744991,24,2021-06-05T10:00:54Z,1958
46723,10.1717435,46.6726551,26,2021-06-05T14:00:54Z,1984
46723,10.1717411,46.6726549,26,2021-06-05T14:00:54Z,1984
46723,10.1717411,46.6726549,26,2021-06-05T14:00:54Z,1984
46723,10.1718998,46.6723321,16,2021-06-05T18:00:37Z,1984
46723,10.1718892,46.6723335,16,2021-06-05T18:00:37Z,1984
46723,10.1718998,46.6723321,16,2021-06-05T18:00:37Z,1984
46723,10.1720835,46.6713942,14,2021-06-05T22:01:08Z,1957
46723,10.1720858,46.6714006,14,2021-06-05T22:01:08Z,1957
46723,10.1720835,46.6713942,14,2021-06-05T22:01:08Z,1957
46723,10.1722701,46.6720876,12,2021-06-06T02:00:54Z,1992
46723,10.1722572,46.6720887,12,2021-06-06T02:00:54Z,1992
46723,10.1722701,46.6720876,12,2021-06-06T02:00:54Z,1992
46723,10.1711948,46.672797,21,2021-06-06T06:03:00Z,1976
46723,10.1711948,46.672797,21,2021-06-06T06:03:00Z,1976
46723,10.1711842,46.6727984,21,2021-06-06T06:03:00Z,1976
46723,10.17133,46.6723287,25,2021-06-06T10:00:37Z,1958
46723,10.17133,46.6723287,25,2021-06-06T10:00:37Z,1958
46723,10.17133,46.6723287,25,2021-06-06T10:00:37Z,1958
46723,10.172095,46.6712906,21,2021-06-06T14:00:37Z,1957
46723,10.172095,46.6712906,21,2021-06-06T14:00:37Z,1957
46723,10.172095,46.6712906,21,2021-06-06T14:00:37Z,1957
46723,10.171546,46.6720857,20,2021-06-06T18:00:37Z,1942
46723,10.171546,46.6720857,20,2021-06-06T18:00:37Z,1942
46723,10.1715483,46.672086,20,2021-06-06T18:00:37Z,1942
46723,10.1710788,46.67185,19,2021-06-06T22:00:37Z,1915
46723,10.1710788,46.67185,19,2021-06-06T22:00:37Z,1915
46723,10.1710788,46.67185,19,2021-06-06T22:00:37Z,1915
46723,10.1716476,46.6716593,16,2021-06-07T02:00:37Z,1934
46723,10.1716499,46.6716657,16,2021-06-07T02:00:37Z,1934
46723,10.1716476,46.6716593,16,2021-06-07T02:00:37Z,1934
46723,10.1718519,46.6729392,21,2021-06-07T06:03:00Z,2001
46723,10.1718519,46.6729392,21,2021-06-07T06:03:00Z,2001
46723,10.1718391,46.6729342,21,2021-06-07T06:03:00Z,2001
46723,10.1714893,46.672390300000004,21,2021-06-07T10:00:37Z,1958
46723,10.1714893,46.672390300000004,21,2021-06-07T10:00:37Z,1958
46723,10.1714916,46.6723968,21,2021-06-07T10:00:37Z,1958
46723,10.1697983,46.6732833,26,2021-06-07T14:00:37Z,1906
46723,10.1697983,46.6732833,26,2021-06-07T14:00:37Z,1906
46723,10.1698006,46.6732835,26,2021-06-07T14:00:37Z,1906
46723,10.1708374,46.6718432,18,2021-06-07T18:00:37Z,1915
46723,10.170848,46.6718356,18,2021-06-07T18:00:37Z,1915
46723,10.170848,46.6718356,18,2021-06-07T18:00:37Z,1915
46723,10.171026,46.6722706,20,2021-06-07T22:00:37Z,1929
46723,10.1710365,46.672263,20,2021-06-07T22:00:37Z,1929
46723,10.1710365,46.672263,20,2021-06-07T22:00:37Z,1929
46723,10.170872,46.6725816,20,2021-06-08T02:00:37Z,1929
46723,10.1708591,46.6725827,20,2021-06-08T02:00:37Z,1929
46723,10.170872,46.6725816,20,2021-06-08T02:00:37Z,1929
46723,10.1699239,46.673825,21,2021-06-08T06:00:37Z,1922
46723,10.1699368,46.6738238,21,2021-06-08T06:00:37Z,1922
46723,10.1699368,46.6738238,21,2021-06-08T06:00:37Z,1922
46723,10.1716037,46.6723639,29,2021-06-08T10:00:37Z,1958
46723,10.1716142,46.6723625,29,2021-06-08T10:00:37Z,1958
46723,10.1716142,46.6723625,29,2021-06-08T10:00:37Z,1958
46723,10.1716565,46.6707585,20,2021-06-08T14:00:37Z,1931
46723,10.1716671,46.670757,20,2021-06-08T14:00:37Z,1931
46723,10.1716671,46.670757,20,2021-06-08T14:00:37Z,1931
46723,10.1725213,46.6728933,16,2021-06-08T18:00:37Z,2023
46723,10.1725213,46.6728933,16,2021-06-08T18:00:37Z,2023
46723,10.1725084,46.6728883,16,2021-06-08T18:00:37Z,2023
46723,10.1720947,46.6720672,16,2021-06-08T22:00:37Z,1968
46723,10.1720818,46.6720684,16,2021-06-08T22:00:37Z,1968
46723,10.1720947,46.6720672,16,2021-06-08T22:00:37Z,1968
46723,10.1722018,46.6728228,18,2021-06-09T02:00:54Z,2023
46723,10.1721995,46.6728226,18,2021-06-09T02:00:54Z,2023
46723,10.1721995,46.6728226,18,2021-06-09T02:00:54Z,2023
46723,10.1708124,46.6716622,21,2021-06-09T06:01:00Z,1910
46723,10.1708124,46.6716684,21,2021-06-09T06:01:00Z,1910
46723,10.1708124,46.6716684,21,2021-06-09T06:01:00Z,1910
46723,10.1727797,46.6755829,30,2021-06-09T10:00:37Z,2067
46723,10.1727797,46.6755829,30,2021-06-09T10:00:37Z,2067
46723,10.1727668,46.6755841,30,2021-06-09T10:00:37Z,2067
46723,10.1718681,46.6728485,21,2021-06-09T14:00:37Z,2001
46723,10.1718681,46.6728485,21,2021-06-09T14:00:37Z,2001
46723,10.1718575,46.67285,21,2021-06-09T14:00:37Z,2001
46723,10.1717211,46.6721483,17,2021-06-09T18:01:01Z,1968
46723,10.1717211,46.6721545,17,2021-06-09T18:01:01Z,1968
46723,10.1717211,46.6721545,17,2021-06-09T18:01:01Z,1968
46723,10.1716188,46.6723507,19,2021-06-09T22:00:37Z,1958
46723,10.1716188,46.6723507,19,2021-06-09T22:00:37Z,1958
46723,10.1716083,46.6723521,19,2021-06-09T22:00:37Z,1958
46723,10.1717741,46.6733331,17,2021-06-10T02:00:37Z,2017
46723,10.1717741,46.6733331,17,2021-06-10T02:00:37Z,2017
46723,10.1717612,46.6733342,17,2021-06-10T02:00:37Z,2017
46723,10.172232,46.6744193,20,2021-06-10T06:01:00Z,2055
46723,10.172232,46.6744193,20,2021-06-10T06:01:00Z,2055
46723,10.172232,46.6744131,20,2021-06-10T06:01:00Z,2055
46723,10.1716326,46.6745677,27,2021-06-10T10:01:05Z,2011
46723,10.1716326,46.6745677,27,2021-06-10T10:01:05Z,2011
46723,10.1716326,46.6745677,27,2021-06-10T10:01:05Z,2011
46723,10.1699516,46.6734086,25,2021-06-10T14:00:37Z,1906
46723,10.1699516,46.6734086,25,2021-06-10T14:00:37Z,1906
46723,10.1699411,46.6734162,25,2021-06-10T14:00:37Z,1906
46723,10.1718523,46.6722428,16,2021-06-10T18:00:37Z,1984
46723,10.1718652,46.6722478,16,2021-06-10T18:00:37Z,1984
46723,10.1718652,46.6722478,16,2021-06-10T18:00:37Z,1984
46723,10.1712687,46.6715035,20,2021-06-10T22:00:37Z,1934
46723,10.1712793,46.671502,20,2021-06-10T22:00:37Z,1934
46723,10.1712793,46.671502,20,2021-06-10T22:00:37Z,1934
46723,10.1706565,46.6709062,18,2021-06-11T02:00:37Z,1898
46723,10.1706565,46.6709062,18,2021-06-11T02:00:37Z,1898
46723,10.1706436,46.6709074,18,2021-06-11T02:00:37Z,1898
46723,10.1720878,46.6714493,22,2021-06-11T06:00:37Z,1957
46723,10.1720878,46.6714493,22,2021-06-11T06:00:37Z,1957
46723,10.1720878,46.6714432,22,2021-06-11T06:00:37Z,1957
46723,10.1722102,46.6758335,26,2021-06-11T10:00:37Z,2049
46723,10.1722102,46.6758335,26,2021-06-11T10:00:37Z,2049
46723,10.1722102,46.6758335,26,2021-06-11T10:00:37Z,2049
46723,10.1721596,46.6727298,27,2021-06-11T14:00:37Z,2001
46723,10.1721596,46.6727298,27,2021-06-11T14:00:37Z,2001
46723,10.1721596,46.6727298,27,2021-06-11T14:00:37Z,2001
46723,10.1711996,46.6707487,19,2021-06-11T18:01:06Z,1932
46723,10.1711996,46.6707487,19,2021-06-11T18:01:06Z,1932
46723,10.171189,46.6707501,19,2021-06-11T18:01:06Z,1932
46723,10.1709713,46.6717106,17,2021-06-11T22:00:37Z,1910
46723,10.1709842,46.6717156,17,2021-06-11T22:00:37Z,1910
46723,10.1709842,46.6717156,17,2021-06-11T22:00:37Z,1910
