X,time,X_acceleration,Y_acceleration,temperature_intern,temperature_extern,evation,rain_24
79052,2020-10-05T07:40:00Z,5,0,13,0.3,1881,18
79053,2020-10-05T07:45:00Z,3,0,14,0.3,1881,18
79054,2020-10-05T07:50:00Z,2,0,14,0.3,1881,18
79055,2020-10-05T07:55:00Z,1,0,14,0.3,1881,18
79056,2020-10-05T08:00:00Z,2,0,14,0.7,1881,18.1
79057,2020-10-05T08:05:00Z,1,0,14,0.7,1881,18.1
79058,2020-10-05T08:10:00Z,4,0,14,0.7,1881,18.1
79059,2020-10-05T08:15:00Z,3,0,15,0.7,1881,18.1
79060,2020-10-05T08:20:00Z,1,0,15,0.7,1881,18.1
79061,2020-10-05T08:25:00Z,0,0,15,0.7,1881,18.1
79062,2020-10-05T08:30:00Z,0,0,15,0.7,1881,18.1
79063,2020-10-05T08:35:00Z,0,0,16,0.7,1881,18.1
79064,2020-10-05T08:40:00Z,0,0,16,0.7,1881,18.1
79065,2020-10-05T08:45:00Z,0,0,16,0.7,1881,18.1
79066,2020-10-05T08:50:00Z,0,0,16,0.7,1881,18.1
79067,2020-10-05T08:55:00Z,0,0,16,0.7,1881,18.1
79068,2020-10-05T09:00:00Z,0,0,16,2.3,1881,17.6
79069,2020-10-05T09:05:00Z,18,10,16,2.3,1881,17.6
79070,2020-10-05T09:10:00Z,83,78,16,2.3,1881,17.6
79071,2020-10-05T09:15:00Z,74,59,16,2.3,1881,17.6
79072,2020-10-05T09:20:00Z,86,70,15,2.3,1881,17.6
79073,2020-10-05T09:25:00Z,86,67,15,2.3,1881,17.6
79074,2020-10-05T09:30:00Z,83,63,15,2.3,1881,17.6
79075,2020-10-05T09:35:00Z,83,60,16,2.3,1881,17.6
79076,2020-10-05T09:40:00Z,83,75,17,2.3,1881,17.6
79077,2020-10-05T09:45:00Z,116,110,17,2.3,1881,17.6
79078,2020-10-05T09:50:00Z,99,88,17,2.3,1881,17.6
79079,2020-10-05T09:55:00Z,92,88,17,2.3,1881,17.6
79080,2020-10-05T10:00:00Z,44,36,18,3.4,1867,17.3
79081,2020-10-05T10:05:00Z,60,49,20,3.4,1867,17.3
79082,2020-10-05T10:10:00Z,80,75,21,3.4,1867,17.3
79083,2020-10-05T10:15:00Z,80,66,22,3.4,1867,17.3
79084,2020-10-05T10:20:00Z,72,49,23,3.4,1867,17.3
79085,2020-10-05T10:25:00Z,81,68,22,3.4,1867,17.3
79086,2020-10-05T10:30:00Z,92,77,21,3.4,1867,17.3
79087,2020-10-05T10:35:00Z,8,4,22,3.4,1867,17.3
79088,2020-10-05T10:40:00Z,0,0,21,3.4,1867,17.3
79089,2020-10-05T10:45:00Z,3,0,21,3.4,1867,17.3
79090,2020-10-05T10:50:00Z,7,0,21,3.4,1867,17.3
79091,2020-10-05T10:55:00Z,2,0,21,3.4,1867,17.3
79092,2020-10-05T11:00:00Z,1,0,21,4.3,1867,16.7
79093,2020-10-05T11:05:00Z,2,0,21,4.3,1867,16.7
79094,2020-10-05T11:10:00Z,1,0,22,4.3,1867,16.7
79095,2020-10-05T11:15:00Z,0,0,22,4.3,1867,16.7
79096,2020-10-05T11:20:00Z,0,0,22,4.3,1867,16.7
79097,2020-10-05T11:25:00Z,0,0,22,4.3,1867,16.7
79098,2020-10-05T11:30:00Z,0,0,23,4.3,1867,16.7
79099,2020-10-05T11:35:00Z,0,0,23,4.3,1867,16.7
79100,2020-10-05T11:40:00Z,11,1,23,4.3,1867,16.7
79101,2020-10-05T11:45:00Z,0,0,24,4.3,1867,16.7
79102,2020-10-05T11:50:00Z,0,0,24,4.3,1867,16.7
79103,2020-10-05T11:55:00Z,38,23,24,4.3,1867,16.7
79104,2020-10-05T12:00:00Z,61,27,26,4.8,1867,16.7
79105,2020-10-05T12:05:00Z,52,47,26,4.8,1867,16.7
79106,2020-10-05T12:10:00Z,66,63,26,4.8,1867,16.7
79107,2020-10-05T12:15:00Z,86,65,27,4.8,1867,16.7
79108,2020-10-05T12:25:00Z,89,67,26,4.8,1867,16.7
79109,2020-10-05T12:30:00Z,64,59,25,4.8,1867,16.7
79110,2020-10-05T12:35:00Z,72,68,24,4.8,1867,16.7
79111,2020-10-05T12:40:00Z,76,60,24,4.8,1867,16.7
79112,2020-10-05T12:45:00Z,82,69,23,4.8,1867,16.7
79113,2020-10-05T12:50:00Z,54,31,22,4.8,1867,16.7
79114,2020-10-05T12:55:00Z,0,0,21,4.8,1867,16.7
79115,2020-10-05T13:00:00Z,0,0,21,4.4,1899,16.7
79116,2020-10-05T13:05:00Z,0,0,20,4.4,1899,16.7
79117,2020-10-05T13:10:00Z,3,0,20,4.4,1899,16.7
79118,2020-10-05T13:15:00Z,5,0,19,4.4,1899,16.7
79119,2020-10-05T13:20:00Z,4,0,19,4.4,1899,16.7
79120,2020-10-05T13:25:00Z,4,0,19,4.4,1899,16.7
79121,2020-10-05T13:30:00Z,3,0,19,4.4,1899,16.7
79122,2020-10-05T13:35:00Z,31,44,19,4.4,1899,16.7
79123,2020-10-05T13:40:00Z,98,102,18,4.4,1899,16.7
79124,2020-10-05T13:45:00Z,94,62,19,4.4,1899,16.7
79125,2020-10-05T13:50:00Z,70,49,20,4.4,1899,16.7
79126,2020-10-05T13:55:00Z,67,42,20,4.4,1899,16.7
79127,2020-10-05T14:00:00Z,69,55,20,3.5,1922,16.8
79128,2020-10-05T14:05:00Z,78,62,19,3.5,1922,16.8
79129,2020-10-05T14:10:00Z,64,52,18,3.5,1922,16.8
79130,2020-10-05T14:15:00Z,0,0,18,3.5,1922,16.8
79131,2020-10-05T14:20:00Z,3,1,18,3.5,1922,16.8
79132,2020-10-05T14:25:00Z,10,11,18,3.5,1922,16.8
79133,2020-10-05T14:30:00Z,46,45,18,3.5,1922,16.8
79134,2020-10-05T14:35:00Z,85,89,18,3.5,1922,16.8
79135,2020-10-05T14:40:00Z,78,71,17,3.5,1922,16.8
79136,2020-10-05T14:45:00Z,66,52,16,3.5,1922,16.8
79137,2020-10-05T14:50:00Z,81,67,15,3.5,1922,16.8
79138,2020-10-05T14:55:00Z,82,52,15,3.5,1922,16.8
79139,2020-10-05T15:00:00Z,54,47,15,3.4,1957,16.8
79140,2020-10-05T15:05:00Z,23,14,15,3.4,1957,16.8
79141,2020-10-05T15:10:00Z,88,63,15,3.4,1957,16.8
79142,2020-10-05T15:15:00Z,87,65,15,3.4,1957,16.8
79143,2020-10-05T15:20:00Z,48,30,15,3.4,1957,16.8
79144,2020-10-05T15:25:00Z,48,36,15,3.4,1957,16.8
79145,2020-10-05T15:30:00Z,53,45,15,3.4,1957,16.8
79146,2020-10-05T15:35:00Z,83,58,15,3.4,1957,16.8
79147,2020-10-05T15:40:00Z,85,56,15,3.4,1957,16.8
79148,2020-10-05T15:45:00Z,77,44,15,3.4,1957,16.8
79149,2020-10-05T15:50:00Z,72,47,15,3.4,1957,16.8
79150,2020-10-05T15:55:00Z,91,59,15,3.4,1957,16.8
79151,2020-10-05T16:00:00Z,59,54,15,3.2,1981,16.8
79152,2020-10-05T16:05:00Z,65,57,14,3.2,1981,16.8
79153,2020-10-05T16:10:00Z,91,68,14,3.2,1981,16.8
79154,2020-10-05T16:15:00Z,78,48,14,3.2,1981,16.8
79155,2020-10-05T16:20:00Z,78,55,14,3.2,1981,16.8
79156,2020-10-05T16:25:00Z,91,79,14,3.2,1981,16.8
79157,2020-10-05T16:30:00Z,87,78,13,3.2,1981,16.8
79158,2020-10-05T16:35:00Z,74,56,13,3.2,1981,16.8
79159,2020-10-05T16:40:00Z,72,41,13,3.2,1981,16.8
79160,2020-10-05T16:45:00Z,82,53,13,3.2,1981,16.8
79161,2020-10-05T16:50:00Z,89,53,13,3.2,1981,16.8
79162,2020-10-05T16:55:00Z,112,96,13,3.2,1981,16.8
79163,2020-10-05T17:00:00Z,116,93,13,2.6,1991,16.7
79164,2020-10-05T17:05:00Z,87,78,13,2.6,1991,16.7
79165,2020-10-05T17:10:00Z,87,66,12,2.6,1991,16.7
79166,2020-10-05T17:15:00Z,89,78,12,2.6,1991,16.7
79167,2020-10-05T17:20:00Z,83,65,12,2.6,1991,16.7
79168,2020-10-05T17:25:00Z,72,70,12,2.6,1991,16.7
79169,2020-10-05T17:30:00Z,55,47,12,2.6,1991,16.7
79170,2020-10-05T17:35:00Z,4,0,12,2.6,1991,16.7
79171,2020-10-05T17:40:00Z,6,0,12,2.6,1991,16.7
79172,2020-10-05T17:45:00Z,2,0,12,2.6,1991,16.7
79173,2020-10-05T17:50:00Z,21,14,12,2.6,1991,16.7
79174,2020-10-05T17:55:00Z,41,37,12,2.6,1991,16.7
79175,2020-10-05T18:00:00Z,25,14,12,1.6,2003,15.8
79176,2020-10-05T18:05:00Z,10,0,12,1.6,2003,15.8
79177,2020-10-05T18:10:00Z,11,0,12,1.6,2003,15.8
79178,2020-10-05T18:15:00Z,9,0,12,1.6,2003,15.8
79179,2020-10-05T18:20:00Z,9,0,13,1.6,2003,15.8
79180,2020-10-05T18:30:00Z,9,0,12,1.6,2003,15.8
79181,2020-10-05T18:35:00Z,5,0,12,1.6,2003,15.8
79182,2020-10-05T18:40:00Z,16,3,12,1.6,2003,15.8
79183,2020-10-05T18:45:00Z,8,0,12,1.6,2003,15.8
79184,2020-10-05T18:50:00Z,9,0,12,1.6,2003,15.8
79185,2020-10-05T18:55:00Z,9,0,12,1.6,2003,15.8
79186,2020-10-05T19:00:00Z,7,0,12,1.3,2003,13.9
79187,2020-10-05T19:05:00Z,8,0,12,1.3,2003,13.9
79188,2020-10-05T19:10:00Z,7,0,12,1.3,2003,13.9
79189,2020-10-05T19:15:00Z,7,0,12,1.3,2003,13.9
79190,2020-10-05T19:20:00Z,9,0,12,1.3,2003,13.9
79191,2020-10-05T19:25:00Z,3,0,12,1.3,2003,13.9
79192,2020-10-05T19:30:00Z,0,0,12,1.3,2003,13.9
79193,2020-10-05T19:35:00Z,0,0,12,1.3,2003,13.9
79194,2020-10-05T19:40:00Z,4,0,12,1.3,2003,13.9
79195,2020-10-05T19:45:00Z,6,0,12,1.3,2003,13.9
79196,2020-10-05T19:50:00Z,5,0,12,1.3,2003,13.9
79197,2020-10-05T19:55:00Z,6,0,11,1.3,2003,13.9
79198,2020-10-05T20:00:00Z,4,0,12,1.3,2003,10.9
79199,2020-10-05T20:05:00Z,2,0,13,1.3,2003,10.9
79200,2020-10-05T20:10:00Z,0,0,12,1.3,2003,10.9
79201,2020-10-05T20:15:00Z,15,3,12,1.3,2003,10.9
79202,2020-10-05T20:20:00Z,0,0,12,1.3,2003,10.9
79203,2020-10-05T20:25:00Z,0,0,12,1.3,2003,10.9
79204,2020-10-05T20:30:00Z,5,0,12,1.3,2003,10.9
79205,2020-10-05T20:35:00Z,6,0,12,1.3,2003,10.9
79206,2020-10-05T20:40:00Z,10,0,12,1.3,2003,10.9
79207,2020-10-05T20:45:00Z,33,13,12,1.3,2003,10.9
79208,2020-10-05T20:50:00Z,79,59,12,1.3,2003,10.9
79209,2020-10-05T20:55:00Z,86,82,12,1.3,2003,10.9
79210,2020-10-05T21:00:00Z,72,68,12,1,1979,7.2
79211,2020-10-05T21:05:00Z,83,83,12,1,1979,7.2
79212,2020-10-05T21:10:00Z,100,91,11,1,1979,7.2
79213,2020-10-05T21:15:00Z,99,76,11,1,1979,7.2
79214,2020-10-05T21:20:00Z,102,68,11,1,1979,7.2
79215,2020-10-05T21:25:00Z,106,99,11,1,1979,7.2
79216,2020-10-05T21:30:00Z,84,82,11,1,1979,7.2
79217,2020-10-05T21:35:00Z,108,89,11,1,1979,7.2
79218,2020-10-05T21:40:00Z,103,91,11,1,1979,7.2
79219,2020-10-05T21:45:00Z,87,78,11,1,1979,7.2
79220,2020-10-05T21:50:00Z,70,68,11,1,1979,7.2
79221,2020-10-05T21:55:00Z,71,65,12,1,1979,7.2
79222,2020-10-05T22:00:00Z,73,103,12,0.2,1913,4.1
79223,2020-10-05T22:05:00Z,99,120,11,0.2,1913,4.1
79224,2020-10-05T22:10:00Z,133,124,11,0.2,1913,4.1
79225,2020-10-05T22:15:00Z,78,97,11,0.2,1913,4.1
79226,2020-10-05T22:20:00Z,74,66,11,0.2,1913,4.1
79227,2020-10-05T22:25:00Z,99,105,11,0.2,1913,4.1
79228,2020-10-05T22:30:00Z,92,60,11,0.2,1913,4.1
79229,2020-10-05T22:35:00Z,102,87,11,0.2,1913,4.1
79230,2020-10-05T22:40:00Z,111,88,12,0.2,1913,4.1
79231,2020-10-05T22:45:00Z,75,57,12,0.2,1913,4.1
79232,2020-10-05T22:50:00Z,95,74,12,0.2,1913,4.1
79233,2020-10-05T22:55:00Z,99,63,13,0.2,1913,4.1
79234,2020-10-05T23:00:00Z,95,53,13,-0.2,1794,2.6
79235,2020-10-05T23:05:00Z,70,36,13,-0.2,1794,2.6
79236,2020-10-05T23:10:00Z,67,38,13,-0.2,1794,2.6
79237,2020-10-05T23:15:00Z,61,35,13,-0.2,1794,2.6
79238,2020-10-05T23:20:00Z,58,32,14,-0.2,1794,2.6
79239,2020-10-05T23:25:00Z,42,36,14,-0.2,1794,2.6
79240,2020-10-05T23:30:00Z,56,30,14,-0.2,1794,2.6
79241,2020-10-05T23:35:00Z,66,30,14,-0.2,1794,2.6
79242,2020-10-05T23:40:00Z,43,25,14,-0.2,1794,2.6
79243,2020-10-05T23:45:00Z,45,35,14,-0.2,1794,2.6
79244,2020-10-05T23:50:00Z,56,39,14,-0.2,1794,2.6
79245,2020-10-05T23:55:00Z,51,42,14,-0.2,1794,2.6
79246,2020-10-06T00:00:00Z,57,45,14,0,1820,2.1
79247,2020-10-06T00:05:00Z,64,53,13,0,1820,2.1
79248,2020-10-06T00:10:00Z,63,34,13,0,1820,2.1
79249,2020-10-06T00:15:00Z,74,81,13,0,1820,2.1
79250,2020-10-06T00:20:00Z,86,90,13,0,1820,2.1
79251,2020-10-06T00:25:00Z,57,44,13,0,1820,2.1
79252,2020-10-06T00:30:00Z,27,32,13,0,1820,2.1
79253,2020-10-06T00:35:00Z,5,0,12,0,1820,2.1
79254,2020-10-06T00:40:00Z,4,0,12,0,1820,2.1
79255,2020-10-06T00:50:00Z,6,0,13,0,1820,2.1
79256,2020-10-06T00:55:00Z,7,0,13,0,1820,2.1
79257,2020-10-06T01:00:00Z,4,0,13,0.3,1788,2.1
79258,2020-10-06T01:05:00Z,5,0,13,0.3,1788,2.1
79259,2020-10-06T01:10:00Z,3,0,13,0.3,1788,2.1
79260,2020-10-06T01:15:00Z,4,0,12,0.3,1788,2.1
79261,2020-10-06T01:20:00Z,5,0,12,0.3,1788,2.1
79262,2020-10-06T01:25:00Z,7,0,12,0.3,1788,2.1
79263,2020-10-06T01:30:00Z,0,0,12,0.3,1788,2.1
79264,2020-10-06T01:35:00Z,1,0,12,0.3,1788,2.1
79265,2020-10-06T01:40:00Z,1,0,12,0.3,1788,2.1
79266,2020-10-06T01:45:00Z,3,0,12,0.3,1788,2.1
79267,2020-10-06T01:50:00Z,3,0,12,0.3,1788,2.1
79268,2020-10-06T01:55:00Z,1,0,12,0.3,1788,2.1
79269,2020-10-06T02:00:00Z,7,2,12,0.2,1788,1.9
79270,2020-10-06T02:05:00Z,0,0,12,0.2,1788,1.9
79271,2020-10-06T02:10:00Z,0,0,12,0.2,1788,1.9
79272,2020-10-06T02:15:00Z,4,0,12,0.2,1788,1.9
79273,2020-10-06T02:20:00Z,17,12,12,0.2,1788,1.9
79274,2020-10-06T02:25:00Z,3,0,12,0.2,1788,1.9
79275,2020-10-06T02:30:00Z,5,0,13,0.2,1788,1.9
79276,2020-10-06T02:35:00Z,1,0,13,0.2,1788,1.9
79277,2020-10-06T02:40:00Z,60,53,13,0.2,1788,1.9
79278,2020-10-06T02:45:00Z,79,86,12,0.2,1788,1.9
79279,2020-10-06T02:50:00Z,68,51,11,0.2,1788,1.9
79280,2020-10-06T02:55:00Z,72,47,10,0.2,1788,1.9
79281,2020-10-06T03:00:00Z,71,72,10,-0.6,1792,1.7
79282,2020-10-06T03:05:00Z,102,118,10,-0.6,1792,1.7
79283,2020-10-06T03:10:00Z,90,60,9,-0.6,1792,1.7
79284,2020-10-06T03:15:00Z,95,83,9,-0.6,1792,1.7
79285,2020-10-06T03:20:00Z,90,62,9,-0.6,1792,1.7
79286,2020-10-06T03:25:00Z,66,36,9,-0.6,1792,1.7
79287,2020-10-06T03:30:00Z,69,32,9,-0.6,1792,1.7
79288,2020-10-06T03:35:00Z,87,62,9,-0.6,1792,1.7
79289,2020-10-06T03:40:00Z,67,46,9,-0.6,1792,1.7
79290,2020-10-06T03:45:00Z,92,62,9,-0.6,1792,1.7
79291,2020-10-06T03:50:00Z,88,55,9,-0.6,1792,1.7
79292,2020-10-06T03:55:00Z,75,53,9,-0.6,1792,1.7
79293,2020-10-06T04:00:00Z,93,97,9,-1.3,1814,1.7
79294,2020-10-06T04:05:00Z,80,61,9,-1.3,1814,1.7
79295,2020-10-06T04:10:00Z,67,59,9,-1.3,1814,1.7
79296,2020-10-06T04:15:00Z,113,105,9,-1.3,1814,1.7
79297,2020-10-06T04:20:00Z,90,78,9,-1.3,1814,1.7
79298,2020-10-06T04:25:00Z,107,89,9,-1.3,1814,1.7
79299,2020-10-06T04:30:00Z,98,92,9,-1.3,1814,1.7
79300,2020-10-06T04:35:00Z,75,73,9,-1.3,1814,1.7
79301,2020-10-06T04:40:00Z,106,77,9,-1.3,1814,1.7
79302,2020-10-06T04:45:00Z,81,86,9,-1.3,1814,1.7
79303,2020-10-06T04:50:00Z,69,55,9,-1.3,1814,1.7
79304,2020-10-06T04:55:00Z,78,60,10,-1.3,1814,1.7
79305,2020-10-06T05:00:00Z,64,54,10,-1.8,1848,1.4
79306,2020-10-06T05:05:00Z,62,60,10,-1.8,1848,1.4
79307,2020-10-06T05:10:00Z,94,72,10,-1.8,1848,1.4
79308,2020-10-06T05:15:00Z,62,51,10,-1.8,1848,1.4
79309,2020-10-06T05:20:00Z,4,0,9,-1.8,1848,1.4
79310,2020-10-06T05:25:00Z,2,0,9,-1.8,1848,1.4
79311,2020-10-06T05:30:00Z,4,0,9,-1.8,1848,1.4
79312,2020-10-06T05:35:00Z,2,0,10,-1.8,1848,1.4
79313,2020-10-06T05:40:00Z,3,0,10,-1.8,1848,1.4
79314,2020-10-06T05:45:00Z,4,0,10,-1.8,1848,1.4
79315,2020-10-06T05:50:00Z,1,0,10,-1.8,1848,1.4
79316,2020-10-06T05:55:00Z,4,0,10,-1.8,1848,1.4
79317,2020-10-06T06:00:00Z,6,0,10,-2.1,1855,1.1
79318,2020-10-06T06:05:00Z,7,0,10,-2.1,1855,1.1
79319,2020-10-06T06:10:00Z,9,0,10,-2.1,1855,1.1
79320,2020-10-06T06:15:00Z,5,0,11,-2.1,1855,1.1
79321,2020-10-06T06:20:00Z,0,0,11,-2.1,1855,1.1
79322,2020-10-06T06:25:00Z,0,0,12,-2.1,1855,1.1
79323,2020-10-06T06:30:00Z,3,0,13,-2.1,1855,1.1
79324,2020-10-06T06:35:00Z,1,0,13,-2.1,1855,1.1
79325,2020-10-06T06:40:00Z,11,2,14,-2.1,1855,1.1
79326,2020-10-06T06:45:00Z,0,0,14,-2.1,1855,1.1
79327,2020-10-06T06:50:00Z,0,0,14,-2.1,1855,1.1
79328,2020-10-06T06:55:00Z,0,0,14,-2.1,1855,1.1
79329,2020-10-06T07:05:00Z,0,0,15,-1.1,1855,0.2
79330,2020-10-06T07:10:00Z,4,0,15,-1.1,1855,0.2
79331,2020-10-06T07:15:00Z,4,0,16,-1.1,1855,0.2
79332,2020-10-06T07:20:00Z,2,0,16,-1.1,1855,0.2
79333,2020-10-06T07:25:00Z,3,0,16,-1.1,1855,0.2
79334,2020-10-06T07:30:00Z,3,0,16,-1.1,1855,0.2
79335,2020-10-06T07:35:00Z,3,0,16,-1.1,1855,0.2
79336,2020-10-06T07:40:00Z,2,0,17,-1.1,1855,0.2
79337,2020-10-06T07:45:00Z,0,0,17,-1.1,1855,0.2
79338,2020-10-06T07:50:00Z,36,37,17,-1.1,1855,0.2
79339,2020-10-06T07:55:00Z,79,46,17,-1.1,1855,0.2
79340,2020-10-06T08:00:00Z,76,57,17,1.7,1867,0.1
79341,2020-10-06T08:05:00Z,75,60,17,1.7,1867,0.1
79342,2020-10-06T08:10:00Z,77,59,17,1.7,1867,0.1
79343,2020-10-06T08:15:00Z,90,86,17,1.7,1867,0.1
79344,2020-10-06T08:20:00Z,68,53,17,1.7,1867,0.1
79345,2020-10-06T08:25:00Z,72,47,18,1.7,1867,0.1
79346,2020-10-06T08:30:00Z,73,41,19,1.7,1867,0.1
79347,2020-10-06T08:35:00Z,62,34,19,1.7,1867,0.1
79348,2020-10-06T08:40:00Z,77,48,20,1.7,1867,0.1
79349,2020-10-06T08:45:00Z,65,47,21,1.7,1867,0.1
79350,2020-10-06T08:50:00Z,1,0,23,1.7,1867,0.1
79351,2020-10-06T08:55:00Z,68,45,25,1.7,1867,0.1
79352,2020-10-06T09:00:00Z,63,57,25,4.5,1885,0.1
79353,2020-10-06T09:05:00Z,75,45,24,4.5,1885,0.1
79354,2020-10-06T09:10:00Z,82,44,23,4.5,1885,0.1
79355,2020-10-06T09:15:00Z,79,55,22,4.5,1885,0.1
79356,2020-10-06T09:20:00Z,68,54,22,4.5,1885,0.1
79357,2020-10-06T09:25:00Z,56,37,21,4.5,1885,0.1
79358,2020-10-06T09:30:00Z,49,45,20,4.5,1885,0.1
79359,2020-10-06T09:35:00Z,53,29,20,4.5,1885,0.1
79360,2020-10-06T09:40:00Z,67,40,20,4.5,1885,0.1
79361,2020-10-06T09:45:00Z,34,27,21,4.5,1885,0.1
79362,2020-10-06T09:50:00Z,36,28,20,4.5,1885,0.1
79363,2020-10-06T09:55:00Z,11,10,22,4.5,1885,0.1
79364,2020-10-06T10:00:00Z,4,0,23,6,1889,0.1
79365,2020-10-06T10:05:00Z,2,0,24,6,1889,0.1
79366,2020-10-06T10:10:00Z,4,0,25,6,1889,0.1
79367,2020-10-06T10:15:00Z,3,0,27,6,1889,0.1
79368,2020-10-06T10:20:00Z,0,0,29,6,1889,0.1
79369,2020-10-06T10:25:00Z,0,0,29,6,1889,0.1
79370,2020-10-06T10:30:00Z,42,43,28,6,1889,0.1
79371,2020-10-06T10:35:00Z,88,86,25,6,1889,0.1
79372,2020-10-06T10:40:00Z,83,90,24,6,1889,0.1
79373,2020-10-06T10:45:00Z,108,111,24,6,1889,0.1
79374,2020-10-06T10:50:00Z,74,68,23,6,1889,0.1
79375,2020-10-06T10:55:00Z,89,81,22,6,1889,0.1
79376,2020-10-06T11:00:00Z,32,28,21,6.7,1860,0.1
79377,2020-10-06T11:05:00Z,7,0,20,6.7,1860,0.1
79378,2020-10-06T11:10:00Z,5,0,20,6.7,1860,0.1
79379,2020-10-06T11:15:00Z,6,0,19,6.7,1860,0.1
79380,2020-10-06T11:20:00Z,4,0,18,6.7,1860,0.1
79381,2020-10-06T11:25:00Z,53,64,18,6.7,1860,0.1
79382,2020-10-06T11:30:00Z,51,31,17,6.7,1860,0.1
79383,2020-10-06T11:35:00Z,61,54,17,6.7,1860,0.1
79384,2020-10-06T11:40:00Z,66,48,16,6.7,1860,0.1
79385,2020-10-06T11:45:00Z,66,57,16,6.7,1860,0.1
79386,2020-10-06T11:50:00Z,76,64,15,6.7,1860,0.1
79387,2020-10-06T11:55:00Z,67,39,15,6.7,1860,0.1
79388,2020-10-06T12:00:00Z,18,8,15,5.5,1847,0.4
79389,2020-10-06T12:05:00Z,7,0,14,5.5,1847,0.4
79390,2020-10-06T12:10:00Z,6,0,14,5.5,1847,0.4
79391,2020-10-06T12:15:00Z,6,0,15,5.5,1847,0.4
79392,2020-10-06T12:20:00Z,5,0,15,5.5,1847,0.4
79393,2020-10-06T12:25:00Z,4,0,15,5.5,1847,0.4
79394,2020-10-06T12:30:00Z,2,0,15,5.5,1847,0.4
79395,2020-10-06T12:35:00Z,1,0,16,5.5,1847,0.4
79396,2020-10-06T12:40:00Z,99,70,16,5.5,1847,0.4
79397,2020-10-06T12:50:00Z,92,63,17,5.5,1847,0.4
79398,2020-10-06T12:55:00Z,72,56,17,5.5,1847,0.4
79399,2020-10-06T13:00:00Z,66,48,18,4.6,1863,0.4
79400,2020-10-06T13:05:00Z,82,45,18,4.6,1863,0.4
79401,2020-10-06T13:10:00Z,80,54,20,4.6,1863,0.4
79402,2020-10-06T13:15:00Z,82,66,20,4.6,1863,0.4
79403,2020-10-06T13:20:00Z,67,47,20,4.6,1863,0.4
79404,2020-10-06T13:25:00Z,74,55,20,4.6,1863,0.4
79405,2020-10-06T13:30:00Z,42,24,19,4.6,1863,0.4
79406,2020-10-06T13:35:00Z,63,30,19,4.6,1863,0.4
79407,2020-10-06T13:40:00Z,80,59,19,4.6,1863,0.4
79408,2020-10-06T13:45:00Z,86,63,19,4.6,1863,0.4
79409,2020-10-06T13:50:00Z,78,66,19,4.6,1863,0.4
79410,2020-10-06T13:55:00Z,58,45,19,4.6,1863,0.4
79411,2020-10-06T14:00:00Z,81,48,19,4.4,1898,0.3
79412,2020-10-06T14:05:00Z,74,49,18,4.4,1898,0.3
79413,2020-10-06T14:10:00Z,54,47,18,4.4,1898,0.3
79414,2020-10-06T14:15:00Z,72,54,18,4.4,1898,0.3
79415,2020-10-06T14:20:00Z,56,40,18,4.4,1898,0.3
79416,2020-10-06T14:25:00Z,27,7,19,4.4,1898,0.3
79417,2020-10-06T14:30:00Z,48,21,19,4.4,1898,0.3
79418,2020-10-06T14:35:00Z,45,30,19,4.4,1898,0.3
79419,2020-10-06T14:40:00Z,71,39,19,4.4,1898,0.3
79420,2020-10-06T14:45:00Z,67,37,19,4.4,1898,0.3
79421,2020-10-06T14:50:00Z,62,40,19,4.4,1898,0.3
79422,2020-10-06T14:55:00Z,91,55,19,4.4,1898,0.3
79423,2020-10-06T15:00:00Z,85,52,19,4.5,1935,0.3
79424,2020-10-06T15:05:00Z,99,69,18,4.5,1935,0.3
79425,2020-10-06T15:10:00Z,68,46,18,4.5,1935,0.3
79426,2020-10-06T15:15:00Z,68,53,17,4.5,1935,0.3
79427,2020-10-06T15:20:00Z,68,68,17,4.5,1935,0.3
79428,2020-10-06T15:25:00Z,85,63,17,4.5,1935,0.3
79429,2020-10-06T15:30:00Z,91,61,17,4.5,1935,0.3
79430,2020-10-06T15:35:00Z,114,83,16,4.5,1935,0.3
79431,2020-10-06T15:40:00Z,66,47,16,4.5,1935,0.3
79432,2020-10-06T15:45:00Z,56,45,16,4.5,1935,0.3
79433,2020-10-06T15:50:00Z,40,30,16,4.5,1935,0.3
79434,2020-10-06T15:55:00Z,7,0,16,4.5,1935,0.3
79435,2020-10-06T16:00:00Z,5,0,16,4.1,1994,0.3
79436,2020-10-06T16:05:00Z,8,0,16,4.1,1994,0.3
79437,2020-10-06T16:10:00Z,6,0,16,4.1,1994,0.3
79438,2020-10-06T16:15:00Z,6,0,16,4.1,1994,0.3
79439,2020-10-06T16:20:00Z,4,0,16,4.1,1994,0.3
79440,2020-10-06T16:25:00Z,5,0,16,4.1,1994,0.3
79441,2020-10-06T16:30:00Z,11,0,16,4.1,1994,0.3
79442,2020-10-06T16:35:00Z,7,0,15,4.1,1994,0.3
79443,2020-10-06T16:40:00Z,6,0,15,4.1,1994,0.3
79444,2020-10-06T16:45:00Z,5,0,15,4.1,1994,0.3
79445,2020-10-06T16:50:00Z,8,0,14,4.1,1994,0.3
79446,2020-10-06T16:55:00Z,8,0,14,4.1,1994,0.3
79447,2020-10-06T17:00:00Z,6,0,14,3.2,1994,0.3
79448,2020-10-06T17:05:00Z,44,27,14,3.2,1994,0.3
79449,2020-10-06T17:10:00Z,83,65,13,3.2,1994,0.3
79450,2020-10-06T17:15:00Z,80,69,13,3.2,1994,0.3
