id_activity;id_collar;acquisition_time;scts;origin_code;activity_mode_code;activity_mode_dt;activity_1;activity_2;temperature;activity_3
42518017;16961;2020-01-01T23:30:00Z;2021-04-01T07:13:12Z;C;1;300;42;47;7;
42518025;16961;2020-01-01T23:35:00Z;2021-04-01T07:13:12Z;C;1;300;38;20;8;
42518030;16961;2020-01-01T23:40:00Z;2021-04-01T07:13:12Z;C;1;300;21;14;8;
42518034;16961;2020-01-01T23:45:00Z;2021-04-01T07:13:12Z;C;1;300;27;25;8;
42518039;16961;2020-01-01T23:50:00Z;2021-04-01T07:13:12Z;C;1;300;20;18;8;
42518044;16961;2020-01-01T23:55:00Z;2021-04-01T07:13:12Z;C;1;300;27;23;9;
42518053;16961;2020-01-02T00:00:00Z;2021-04-01T07:13:12Z;C;1;300;35;22;9;
42518057;16961;2020-01-02T00:05:00Z;2021-04-01T07:13:12Z;C;1;300;33;15;9;
42518061;16961;2020-01-02T00:10:00Z;2021-04-01T07:13:12Z;C;1;300;33;18;9;
42518063;16961;2020-01-02T00:15:00Z;2021-04-01T07:13:12Z;C;1;300;41;29;9;
42518065;16961;2020-01-02T00:20:00Z;2021-04-01T07:13:12Z;C;1;300;19;18;8;
42518076;16961;2020-01-02T00:25:00Z;2021-04-01T07:13:12Z;C;1;300;31;21;8;
42518079;16961;2020-01-02T00:30:00Z;2021-04-01T07:13:12Z;C;1;300;29;16;8;
42518085;16961;2020-01-02T00:35:00Z;2021-04-01T07:13:12Z;C;1;300;31;14;8;
42518088;16961;2020-01-02T00:40:00Z;2021-04-01T07:13:12Z;C;1;300;33;29;8;
42517897;16961;2020-01-02T00:45:00Z;2021-04-01T07:13:12Z;C;1;300;28;24;8;
42517899;16961;2020-01-02T00:50:00Z;2021-04-01T07:13:12Z;C;1;300;37;33;8;
42517904;16961;2020-01-02T00:55:00Z;2021-04-01T07:13:12Z;C;1;300;41;26;7;
42517912;16961;2020-01-02T01:00:00Z;2021-04-01T07:13:12Z;C;1;300;40;28;7;
42517913;16961;2020-01-02T01:05:00Z;2021-04-01T07:13:12Z;C;1;300;26;19;7;
42517921;16961;2020-01-02T01:10:00Z;2021-04-01T07:13:12Z;C;1;300;38;19;7;
42517923;16961;2020-01-02T01:15:00Z;2021-04-01T07:13:12Z;C;1;300;42;22;7;
42517930;16961;2020-01-02T01:20:00Z;2021-04-01T07:13:12Z;C;1;300;27;12;7;
42517932;16961;2020-01-02T01:25:00Z;2021-04-01T07:13:12Z;C;1;300;24;12;7;
42517943;16961;2020-01-02T01:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42517948;16961;2020-01-02T01:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517950;16961;2020-01-02T01:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517953;16961;2020-01-02T01:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517957;16961;2020-01-02T01:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517960;16961;2020-01-02T01:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517962;16961;2020-01-02T02:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517965;16961;2020-01-02T02:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517969;16961;2020-01-02T02:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517971;16961;2020-01-02T02:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517972;16961;2020-01-02T02:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517977;16961;2020-01-02T02:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517982;16961;2020-01-02T02:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517984;16961;2020-01-02T02:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42517985;16961;2020-01-02T02:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42517988;16961;2020-01-02T02:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42517993;16961;2020-01-02T02:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518003;16961;2020-01-02T03:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518005;16961;2020-01-02T03:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518009;16961;2020-01-02T03:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518012;16961;2020-01-02T03:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518014;16961;2020-01-02T03:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;6;
42518016;16961;2020-01-02T03:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;6;
42518021;16961;2020-01-02T03:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518026;16961;2020-01-02T03:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518028;16961;2020-01-02T03:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518032;16961;2020-01-02T03:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518033;16961;2020-01-02T03:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518037;16961;2020-01-02T03:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518040;16961;2020-01-02T04:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518042;16961;2020-01-02T04:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518045;16961;2020-01-02T04:10:00Z;2021-04-01T07:13:12Z;C;1;300;12;5;7;
42518047;16961;2020-01-02T04:15:00Z;2021-04-01T07:13:12Z;C;1;300;31;22;7;
42518048;16961;2020-01-02T04:20:00Z;2021-04-01T07:13:12Z;C;1;300;31;22;7;
42518051;16961;2020-01-02T04:25:00Z;2021-04-01T07:13:12Z;C;1;300;37;25;7;
42518055;16961;2020-01-02T04:30:00Z;2021-04-01T07:13:12Z;C;1;300;37;26;7;
42518058;16961;2020-01-02T04:35:00Z;2021-04-01T07:13:12Z;C;1;300;30;18;7;
42518064;16961;2020-01-02T04:40:00Z;2021-04-01T07:13:12Z;C;1;300;41;18;7;
42518068;16961;2020-01-02T04:45:00Z;2021-04-01T07:13:12Z;C;1;300;39;27;7;
42518069;16961;2020-01-02T04:50:00Z;2021-04-01T07:13:12Z;C;1;300;39;27;7;
42518072;16961;2020-01-02T04:55:00Z;2021-04-01T07:13:12Z;C;1;300;47;14;7;
42518074;16961;2020-01-02T05:00:00Z;2021-04-01T07:13:12Z;C;1;300;41;30;7;
42518077;16961;2020-01-02T05:05:00Z;2021-04-01T07:13:12Z;C;1;300;56;27;8;
42518081;16961;2020-01-02T05:10:00Z;2021-04-01T07:13:12Z;C;1;300;34;24;8;
42518083;16961;2020-01-02T05:15:00Z;2021-04-01T07:13:12Z;C;1;300;40;22;8;
42518087;16961;2020-01-02T05:20:00Z;2021-04-01T07:13:12Z;C;1;300;29;12;7;
42518089;16961;2020-01-02T05:25:00Z;2021-04-01T07:13:12Z;C;1;300;33;16;8;
42518091;16961;2020-01-02T05:30:00Z;2021-04-01T07:13:12Z;C;1;300;31;17;8;
42518094;16961;2020-01-02T05:35:00Z;2021-04-01T07:13:12Z;C;1;300;32;23;8;
42518098;16961;2020-01-02T05:40:00Z;2021-04-01T07:13:12Z;C;1;300;28;12;8;
42518100;16961;2020-01-02T05:45:00Z;2021-04-01T07:13:12Z;C;1;300;39;23;8;
42518101;16961;2020-01-02T05:50:00Z;2021-04-01T07:13:12Z;C;1;300;29;19;8;
42518104;16961;2020-01-02T05:55:00Z;2021-04-01T07:13:12Z;C;1;300;31;12;8;
42518108;16961;2020-01-02T06:00:00Z;2021-04-01T07:13:12Z;C;1;300;43;23;8;
42518109;16961;2020-01-02T06:05:00Z;2021-04-01T07:13:12Z;C;1;300;38;29;7;
42518112;16961;2020-01-02T06:10:00Z;2021-04-01T07:13:12Z;C;1;300;31;28;7;
42518117;16961;2020-01-02T06:15:00Z;2021-04-01T07:13:12Z;C;1;300;47;36;8;
42518119;16961;2020-01-02T06:20:00Z;2021-04-01T07:13:12Z;C;1;300;48;37;8;
42518126;16961;2020-01-02T06:25:00Z;2021-04-01T07:13:12Z;C;1;300;41;32;8;
42518128;16961;2020-01-02T06:30:00Z;2021-04-01T07:13:12Z;C;1;300;52;38;8;
42518133;16961;2020-01-02T06:35:00Z;2021-04-01T07:13:12Z;C;1;300;48;38;8;
42518134;16961;2020-01-02T06:40:00Z;2021-04-01T07:13:12Z;C;1;300;41;41;8;
42518138;16961;2020-01-02T06:45:00Z;2021-04-01T07:13:12Z;C;1;300;42;38;8;
42518140;16961;2020-01-02T06:50:00Z;2021-04-01T07:13:12Z;C;1;300;48;59;8;
42518142;16961;2020-01-02T06:55:00Z;2021-04-01T07:13:12Z;C;1;300;44;47;7;
42518144;16961;2020-01-02T07:00:00Z;2021-04-01T07:13:12Z;C;1;300;24;21;7;
42518152;16961;2020-01-02T07:05:00Z;2021-04-01T07:13:12Z;C;1;300;24;20;7;
42518153;16961;2020-01-02T07:10:00Z;2021-04-01T07:13:12Z;C;1;300;43;26;7;
42518154;16961;2020-01-02T07:15:00Z;2021-04-01T07:13:12Z;C;1;300;26;19;7;
42518162;16961;2020-01-02T07:20:00Z;2021-04-01T07:13:12Z;C;1;300;27;21;7;
42518166;16961;2020-01-02T07:25:00Z;2021-04-01T07:13:12Z;C;1;300;26;22;7;
42518170;16961;2020-01-02T07:30:00Z;2021-04-01T07:13:12Z;C;1;300;27;19;8;
42518177;16961;2020-01-02T07:35:00Z;2021-04-01T07:13:12Z;C;1;300;32;33;8;
42518181;16961;2020-01-02T07:40:00Z;2021-04-01T07:13:12Z;C;1;300;44;34;7;
42518183;16961;2020-01-02T07:45:00Z;2021-04-01T07:13:12Z;C;1;300;28;31;8;
42518187;16961;2020-01-02T07:50:00Z;2021-04-01T07:13:12Z;C;1;300;6;7;8;
42518194;16961;2020-01-02T07:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518197;16961;2020-01-02T08:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518199;16961;2020-01-02T08:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518205;16961;2020-01-02T08:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518207;16961;2020-01-02T08:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518209;16961;2020-01-02T08:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518212;16961;2020-01-02T08:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518220;16961;2020-01-02T08:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518223;16961;2020-01-02T08:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518226;16961;2020-01-02T08:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518232;16961;2020-01-02T08:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518234;16961;2020-01-02T08:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518236;16961;2020-01-02T09:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518239;16961;2020-01-02T09:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518243;16961;2020-01-02T09:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518246;16961;2020-01-02T09:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518255;16961;2020-01-02T09:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518259;16961;2020-01-02T09:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518263;16961;2020-01-02T09:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518265;16961;2020-01-02T09:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518272;16961;2020-01-02T09:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518276;16961;2020-01-02T09:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518278;16961;2020-01-02T09:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518280;16961;2020-01-02T09:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518284;16961;2020-01-02T10:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518286;16961;2020-01-02T10:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518291;16961;2020-01-02T10:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518296;16961;2020-01-02T10:15:00Z;2021-04-01T07:13:12Z;C;1;300;12;11;10;
42518308;16961;2020-01-02T10:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518311;16961;2020-01-02T10:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518314;16961;2020-01-02T10:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518316;16961;2020-01-02T10:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518319;16961;2020-01-02T10:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518327;16961;2020-01-02T10:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518330;16961;2020-01-02T10:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518336;16961;2020-01-02T10:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518342;16961;2020-01-02T11:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518344;16961;2020-01-02T11:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518346;16961;2020-01-02T11:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518349;16961;2020-01-02T11:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518356;16961;2020-01-02T11:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518369;16961;2020-01-02T11:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518383;16961;2020-01-02T11:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518391;16961;2020-01-02T11:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518394;16961;2020-01-02T11:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518397;16961;2020-01-02T11:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518399;16961;2020-01-02T11:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518400;16961;2020-01-02T11:55:00Z;2021-04-01T07:13:12Z;C;1;300;6;1;9;
42518407;16961;2020-01-02T12:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518408;16961;2020-01-02T12:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518411;16961;2020-01-02T12:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518416;16961;2020-01-02T12:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518418;16961;2020-01-02T12:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518420;16961;2020-01-02T12:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518423;16961;2020-01-02T12:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518427;16961;2020-01-02T12:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518432;16961;2020-01-02T12:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42518434;16961;2020-01-02T12:45:00Z;2021-04-01T07:13:12Z;C;1;300;15;10;10;
42518437;16961;2020-01-02T12:50:00Z;2021-04-01T07:13:12Z;C;1;300;33;28;10;
42518443;16961;2020-01-02T12:55:00Z;2021-04-01T07:13:12Z;C;1;300;27;21;10;
42518452;16961;2020-01-02T13:00:00Z;2021-04-01T07:13:12Z;C;1;300;33;20;12;
42518459;16961;2020-01-02T13:05:00Z;2021-04-01T07:13:12Z;C;1;300;43;40;11;
42518467;16961;2020-01-02T13:10:00Z;2021-04-01T07:13:12Z;C;1;300;28;23;11;
42518469;16961;2020-01-02T13:15:00Z;2021-04-01T07:13:12Z;C;1;300;23;17;10;
42518472;16961;2020-01-02T13:20:00Z;2021-04-01T07:13:12Z;C;1;300;34;24;10;
42518475;16961;2020-01-02T13:25:00Z;2021-04-01T07:13:12Z;C;1;300;39;34;10;
42518479;16961;2020-01-02T13:30:00Z;2021-04-01T07:13:12Z;C;1;300;31;26;10;
42518481;16961;2020-01-02T13:35:00Z;2021-04-01T07:13:12Z;C;1;300;22;26;10;
42518486;16961;2020-01-02T13:40:00Z;2021-04-01T07:13:12Z;C;1;300;27;21;10;
42518489;16961;2020-01-02T13:45:00Z;2021-04-01T07:13:12Z;C;1;300;24;21;10;
42518492;16961;2020-01-02T13:50:00Z;2021-04-01T07:13:12Z;C;1;300;21;14;10;
42518498;16961;2020-01-02T13:55:00Z;2021-04-01T07:13:12Z;C;1;300;24;19;10;
42518506;16961;2020-01-02T14:00:00Z;2021-04-01T07:13:12Z;C;1;300;31;31;11;
42518509;16961;2020-01-02T14:05:00Z;2021-04-01T07:13:12Z;C;1;300;49;53;10;
42518511;16961;2020-01-02T14:10:00Z;2021-04-01T07:13:12Z;C;1;300;43;21;10;
42518521;16961;2020-01-02T14:15:00Z;2021-04-01T07:13:12Z;C;1;300;34;34;10;
42518525;16961;2020-01-02T14:20:00Z;2021-04-01T07:13:12Z;C;1;300;44;42;10;
42518538;16961;2020-01-02T14:25:00Z;2021-04-01T07:13:12Z;C;1;300;41;41;10;
42518540;16961;2020-01-02T14:30:00Z;2021-04-01T07:13:12Z;C;1;300;18;17;10;
42518543;16961;2020-01-02T14:35:00Z;2021-04-01T07:13:12Z;C;1;300;53;52;9;
42518547;16961;2020-01-02T14:40:00Z;2021-04-01T07:13:12Z;C;1;300;55;44;10;
42518548;16961;2020-01-02T14:45:00Z;2021-04-01T07:13:12Z;C;1;300;23;19;10;
42518555;16961;2020-01-02T14:55:00Z;2021-04-01T07:13:12Z;C;1;300;29;24;9;
42518557;16961;2020-01-02T15:00:00Z;2021-04-01T07:13:12Z;C;1;300;47;44;10;
42518561;16961;2020-01-02T15:05:00Z;2021-04-01T07:13:12Z;C;1;300;45;39;10;
42518563;16961;2020-01-02T15:10:00Z;2021-04-01T07:13:12Z;C;1;300;38;49;10;
42518564;16961;2020-01-02T15:15:00Z;2021-04-01T07:13:12Z;C;1;300;33;26;9;
42518571;16961;2020-01-02T15:20:00Z;2021-04-01T07:13:12Z;C;1;300;46;34;9;
42518576;16961;2020-01-02T15:25:00Z;2021-04-01T07:13:12Z;C;1;300;35;32;9;
42518579;16961;2020-01-02T15:30:00Z;2021-04-01T07:13:12Z;C;1;300;47;35;9;
42518581;16961;2020-01-02T15:35:00Z;2021-04-01T07:13:12Z;C;1;300;48;55;9;
42518584;16961;2020-01-02T15:40:00Z;2021-04-01T07:13:12Z;C;1;300;36;39;9;
42518588;16961;2020-01-02T15:45:00Z;2021-04-01T07:13:12Z;C;1;300;39;28;9;
42518592;16961;2020-01-02T15:50:00Z;2021-04-01T07:13:12Z;C;1;300;40;40;9;
42518597;16961;2020-01-02T15:55:00Z;2021-04-01T07:13:12Z;C;1;300;54;54;9;
42518604;16961;2020-01-02T16:00:00Z;2021-04-01T07:13:12Z;C;1;300;73;75;9;
42518610;16961;2020-01-02T16:05:00Z;2021-04-01T07:13:12Z;C;1;300;94;120;9;
42518612;16961;2020-01-02T16:10:00Z;2021-04-01T07:13:12Z;C;1;300;56;64;9;
42518620;16961;2020-01-02T16:15:00Z;2021-04-01T07:13:12Z;C;1;300;76;76;9;
42518625;16961;2020-01-02T16:20:00Z;2021-04-01T07:13:12Z;C;1;300;31;23;9;
42518627;16961;2020-01-02T16:25:00Z;2021-04-01T07:13:12Z;C;1;300;36;18;9;
42518629;16961;2020-01-02T16:30:00Z;2021-04-01T07:13:12Z;C;1;300;45;22;9;
42518637;16961;2020-01-02T16:35:00Z;2021-04-01T07:13:12Z;C;1;300;35;17;8;
42518639;16961;2020-01-02T16:40:00Z;2021-04-01T07:13:12Z;C;1;300;54;20;8;
42518641;16961;2020-01-02T16:45:00Z;2021-04-01T07:13:12Z;C;1;300;53;25;8;
42518646;16961;2020-01-02T16:50:00Z;2021-04-01T07:13:12Z;C;1;300;43;23;8;
42518648;16961;2020-01-02T16:55:00Z;2021-04-01T07:13:12Z;C;1;300;51;22;8;
42518653;16961;2020-01-02T17:00:00Z;2021-04-01T07:13:12Z;C;1;300;35;22;8;
42518655;16961;2020-01-02T17:05:00Z;2021-04-01T07:13:12Z;C;1;300;36;15;8;
42518665;16961;2020-01-02T17:10:00Z;2021-04-01T07:13:12Z;C;1;300;54;20;8;
42518669;16961;2020-01-02T17:15:00Z;2021-04-01T07:13:12Z;C;1;300;57;25;8;
42518674;16961;2020-01-02T17:20:00Z;2021-04-01T07:13:12Z;C;1;300;55;42;8;
42518681;16961;2020-01-02T17:25:00Z;2021-04-01T07:13:12Z;C;1;300;31;18;8;
42518686;16961;2020-01-02T17:30:00Z;2021-04-01T07:13:12Z;C;1;300;44;30;8;
42518689;16961;2020-01-02T17:35:00Z;2021-04-01T07:13:12Z;C;1;300;30;27;8;
42517980;16961;2020-01-02T17:40:00Z;2021-04-01T07:13:12Z;C;1;300;8;7;8;
42517983;16961;2020-01-02T17:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517987;16961;2020-01-02T17:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517989;16961;2020-01-02T17:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517990;16961;2020-01-02T18:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517992;16961;2020-01-02T18:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517997;16961;2020-01-02T18:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42517998;16961;2020-01-02T18:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42517999;16961;2020-01-02T18:20:00Z;2021-04-01T07:13:12Z;C;1;300;8;5;9;
42518002;16961;2020-01-02T18:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42518004;16961;2020-01-02T18:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518007;16961;2020-01-02T18:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518013;16961;2020-01-02T18:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518019;16961;2020-01-02T18:45:00Z;2021-04-01T07:13:12Z;C;1;300;5;2;8;
42518022;16961;2020-01-02T18:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518024;16961;2020-01-02T18:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518029;16961;2020-01-02T19:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518031;16961;2020-01-02T19:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518036;16961;2020-01-02T19:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518043;16961;2020-01-02T19:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518046;16961;2020-01-02T19:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518049;16961;2020-01-02T19:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518052;16961;2020-01-02T19:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518060;16961;2020-01-02T19:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518062;16961;2020-01-02T19:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518066;16961;2020-01-02T19:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518067;16961;2020-01-02T19:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518070;16961;2020-01-02T19:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518073;16961;2020-01-02T20:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518075;16961;2020-01-02T20:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518082;16961;2020-01-02T20:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518084;16961;2020-01-02T20:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518090;16961;2020-01-02T20:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518093;16961;2020-01-02T20:25:00Z;2021-04-01T07:13:12Z;C;1;300;3;0;8;
42518096;16961;2020-01-02T20:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518097;16961;2020-01-02T20:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518099;16961;2020-01-02T20:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518103;16961;2020-01-02T20:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518105;16961;2020-01-02T20:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518111;16961;2020-01-02T20:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518113;16961;2020-01-02T21:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518115;16961;2020-01-02T21:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518118;16961;2020-01-02T21:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518122;16961;2020-01-02T21:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518123;16961;2020-01-02T21:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518130;16961;2020-01-02T21:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518132;16961;2020-01-02T21:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518149;16961;2020-01-02T21:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518151;16961;2020-01-02T21:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518157;16961;2020-01-02T21:50:00Z;2021-04-01T07:13:12Z;C;1;300;2;2;7;
42518160;16961;2020-01-02T21:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518163;16961;2020-01-02T22:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42518169;16961;2020-01-02T22:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518171;16961;2020-01-02T22:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518172;16961;2020-01-02T22:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518175;16961;2020-01-02T22:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518178;16961;2020-01-02T22:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518180;16961;2020-01-02T22:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42518182;16961;2020-01-02T22:35:00Z;2021-04-01T07:13:12Z;C;1;300;9;3;8;
42518185;16961;2020-01-02T22:40:00Z;2021-04-01T07:13:12Z;C;1;300;39;31;8;
42518188;16961;2020-01-02T22:45:00Z;2021-04-01T07:13:12Z;C;1;300;43;26;8;
42518192;16961;2020-01-02T22:50:00Z;2021-04-01T07:13:12Z;C;1;300;32;20;8;
42518195;16961;2020-01-02T22:55:00Z;2021-04-01T07:13:12Z;C;1;300;18;9;8;
